id_enzyme,id_article
2404,5172
2405,5173
2405,5172
2406,5175
2407,5176
2408,5177
2408,5178
2408,5179
2408,5180
2408,5181
2408,5182
2408,5183
2408,5184
2409,5185
2410,681
2410,682
2411,5188
2412,5189
2412,5190
2412,5191
2413,5192
2413,5193
2414,5194
2415,5195
2415,5196
2416,5197
2417,5198
2418,5199
2419,5200
2420,5201
2421,5202
2421,5203
2421,5204
2421,5205
2422,5206
2423,5207
2424,5208
2424,5209
2425,5210
2426,5211
2426,5212
2426,5213
2427,5211
2428,5212
2429,5216
2429,5217
2430,5218
2430,5219
2430,5220
2431,5221
2432,3342
2433,5223
2434,5224
2434,5225
2434,5226
2434,5227
2434,5228
2435,5229
2435,5230
2435,5231
2435,5232
2435,5233
2435,5234
2436,5235
2437,5236
2438,5237
2439,5238
2439,5239
2439,5240
2439,5241
2440,4597
2440,4608
2440,2954
2441,5245
2443,5246
2443,5247
2443,5248
2444,5247
2444,5246
2444,5251
2444,5248
2444,5253
2445,5248
2446,5248
2446,5247
2447,5257
2447,5258
2448,5257
2448,5258
2453,5261
2454,5262
2454,5263
2455,5264
2455,5265
2455,5266
2455,5267
2455,5268
2456,5269
2457,5270
2457,5271
2458,5272
2458,5273
2458,5274
2459,5275
2459,5276
2459,5277
2460,5278
2461,5279
2461,5280
2461,5281
2462,5282
2463,5283
2464,5284
2465,5285
2465,5286
2465,5287
2465,5288
2466,5289
2466,5290
2466,5291
2466,5292
2467,5293
2468,5294
2469,5295
2470,5296
2470,5297
2470,5298
2470,5295
2471,5300
2471,5301
2471,5295
2472,5303
2473,5304
2473,5305
2474,5304
2474,5307
2475,5304
2475,5309
2476,5310
2476,5311
2476,5312
2477,5313
2477,5314
2478,5315
2478,5316
2478,5317
2479,5318
2479,5319
2480,5320
2480,5321
2480,5322
2480,5323
2481,5324
2482,5325
2483,5326
2483,5327
2484,5328
2485,5329
2486,5330
2487,5331
2488,5332
2488,5333
2488,5334
2489,5335
2489,5336
2489,5337
2490,5338
2491,5339
2491,5340
2491,5341
2491,5342
2491,5343
2492,5344
2492,5345
2492,5346
2492,5347
2492,5348
2492,5349
2493,5350
2493,5351
2493,5352
2495,5353
2495,5350
2495,5355
2496,5356
2496,5357
2496,5350
2498,5359
2498,5360
2498,5361
2499,5362
2499,5363
2499,5364
2499,5365
2500,5366
2500,5367
2500,5368
2501,5350
2501,5370
2501,5371
2502,5372
2502,5373
2502,5374
2502,5375
2502,5376
2503,5377
2504,5378
2504,5379
2504,5380
2504,5381
2504,5382
2504,5383
2504,5384
2504,5385
2504,5386
2504,5387
2505,5388
2505,5389
2505,5390
2505,5391
2505,5392
2506,5393
2506,5394
2506,5395
2506,5396
2507,5397
2507,5398
2508,5399
2508,5400
2508,5401
2508,5402
2508,5403
2508,5404
2509,5405
2509,5406
2509,5350
2509,5408
2510,5409
2510,5410
2510,5350
2510,5412
2511,5413
2511,5414
2512,5415
2512,5416
2512,5417
2512,5418
2512,5419
2513,5420
2513,5421
2513,5422
2514,5423
2515,5424
2515,5425
2515,5426
2516,5350
2516,5428
2516,5429
2516,5430
2516,5431
2517,5432
2518,5432
2519,5432
2520,5415
2520,5436
2521,5437
2521,5438
2522,5439
2522,5440
2523,5441
2524,5442
2525,5443
2526,5444
2527,5445
2528,5446
2529,5447
2529,5448
2529,5449
2529,5450
2530,5451
2531,5452
2531,5453
2531,5454
2532,5455
2532,5456
2534,5457
2535,5458
2535,5459
2536,5460
2536,5461
2537,5462
2537,5463
2537,5464
2537,5465
2538,5466
2539,5467
2540,5468
2541,5469
2541,5470
2543,5471
2544,5472
2545,5473
2547,5474
2548,5475
2549,5476
2549,5477
2551,5478
2551,5479
2553,5480
2553,5481
2553,5482
2554,5483
2555,5484
2556,5485
2556,5486
2556,5487
2556,5488
2557,5489
2557,5490
2557,5491
2557,5470
2558,5493
2558,5494
2558,5495
2558,5496
2559,5497
2559,5498
2559,5499
2560,5500
2560,5501
2560,5502
2560,5503
2561,5504
2562,5505
2564,5506
2565,5507
2569,5508
2570,5509
2570,5510
2570,5511
2570,5512
2571,5513
2572,5514
2573,5495
2573,5516
2574,5517
2574,5518
2574,5519
2574,5520
2574,5521
2576,5522
2576,5523
2576,5524
2576,3102
2576,3103
2577,5527
2577,5528
2578,5529
2578,5530
2578,5531
2579,5532
2581,5533
2581,5534
2581,5421
2581,5536
2581,5537
2582,5538
2582,5539
2583,5540
2583,5541
2583,5542
2583,5543
2583,5544
2583,5545
2583,5546
2585,5547
2585,5548
2585,5549
2586,5550
2587,5551
2587,5552
2588,5553
2590,5554
2590,5555
2591,5556
2591,5557
2592,5558
2592,5559
2592,5560
2592,5561
2592,5562
2592,5563
2592,5564
2592,5565
2593,5566
2593,5567
2593,5568
2594,5569
2595,5570
2596,5571
2597,5571
2600,5517
2600,5520
2601,5575
2602,5576
2604,5577
2605,5578
2605,5579
2606,5580
2606,5581
2606,5582
2607,5583
2607,5584
2607,5585
2608,5586
2608,5587
2608,5588
2609,5589
2609,5590
2611,5591
2612,5592
2613,5593
2613,5594
2613,5595
2614,5596
2616,5597
2616,5598
2616,5599
2616,5600
2616,5601
2616,5602
2617,5603
2618,5604
2619,5605
2620,5606
2620,5607
2620,5608
2622,5609
2622,5610
2622,5611
2623,5612
2623,5613
2624,5614
2624,5615
2625,5616
2625,5614
2625,5618
2626,5619
2626,5620
2626,5621
2627,5622
2627,5623
2628,5624
2629,5625
2630,5626
2631,5627
2632,5628
2632,5629
2633,5630
2633,5631
2634,5632
2634,5558
2634,5559
2634,5561
2634,5563
2634,5637
2635,5638
2635,5563
2636,5640
2637,5566
2638,5566
2639,5566
2640,5644
2640,5645
2641,5645
2643,5647
2643,5563
2643,5488
2644,5650
2644,5651
2644,5652
2644,5653
2646,5654
2646,5655
2647,5656
2648,5657
2649,5658
2650,5538
2650,5660
2651,5661
2652,5662
2652,5663
2652,5664
2653,5665
2654,5666
2655,5666
2656,5668
2656,5669
2656,5670
2657,5671
2658,5672
2659,5673
2659,5674
2661,5675
2662,5676
2663,5677
2664,5678
2664,5679
2664,5680
2664,5681
2664,5682
2665,5683
2665,5684
2666,5683
2666,5686
2666,5687
2666,5688
2667,5689
2668,5690
2669,5691
2669,5692
2670,5693
2671,5694
2672,5695
2673,5696
2673,5697
2674,5698
2675,5699
2675,5700
2675,5701
2675,5702
2675,5465
2676,5704
2676,5705
2677,5706
2677,5707
2677,5708
2677,5709
2677,5710
2677,5711
2677,5712
2677,5713
2677,5714
2677,5715
2677,5716
2678,5717
2679,5718
2680,5719
2681,5719
2681,5721
2682,5719
2683,5679
2683,5680
2684,5725
2685,5726
2686,5727
2686,5728
2686,5729
2686,5730
2687,5731
2688,5732
2689,5733
2689,5734
2689,5735
2690,5736
2692,5737
2692,5738
2693,5739
2693,5740
2694,5741
2696,5742
2697,5743
2697,5744
2697,5745
2698,5746
2698,5747
2698,5748
2698,5749
2699,5750
2700,5751
2701,5752
2702,5753
2703,5754
2703,5755
2703,5756
2703,5757
2704,5758
2704,5759
2705,5760
2705,5761
2705,5762
2705,5763
2705,5764
2706,5765
2707,5766
2708,5767
2709,5768
2709,5769
2710,5770
2710,5771
2710,5772
2711,5773
2712,5774
2712,5775
2712,5776
2712,5777
2713,5778
2714,5779
2714,5780
2715,5781
2715,5780
2715,5783
2715,5784
2716,5783
2716,5784
2717,5686
2717,5687
2717,5789
2717,5790
2718,1491
2719,5792
2719,5793
2719,5794
2720,5795
2720,5796
2720,5797
2721,5798
2721,5799
2722,5800
2722,5801
2722,5802
2723,5803
2723,5804
2723,5805
2723,5806
2723,5807
2723,5808
2723,5809
2723,5810
2723,5811
2725,5812
2727,5813
2728,5814
2729,5815
2730,5816
2731,5816
2732,5818
2732,5819
2732,5702
2732,5465
2733,5822
2733,5823
2733,5824
2733,5825
2733,5826
2734,5827
2734,5828
2734,5829
2734,5830
2735,5831
2735,5832
2736,5833
2736,5834
2736,5835
2736,5836
2737,5837
2738,5838
2739,5839
2739,5840
2739,5841
2740,5842
2741,5843
2741,5844
2741,5845
2742,5846
2742,5847
2742,5848
2743,5849
2743,5850
2743,5851
2743,5852
2743,5846
2744,5854
2745,5855
2745,5856
2746,5857
2746,5858
2746,5859
2746,5860
2746,5861
2746,5862
2747,5863
2748,5864
2748,5613
2749,5866
2749,5867
2750,5868
2750,5867
2750,5870
2751,5870
2751,5872
2751,5873
2751,5874
2752,5868
2752,5876
2753,5877
2754,5878
2755,5846
2755,5847
2755,5848
2755,5882
2755,5883
2755,5884
2755,5885
2756,5886
2756,5887
2756,5888
2757,5889
2757,5890
2757,5891
2757,5892
2757,5893
2757,5894
2758,5895
2758,5896
2758,5897
2759,5898
2759,5899
2760,5900
2760,5901
2761,5899
2762,5903
2762,5904
2763,5905
2764,5905
2765,5907
2765,5908
2765,5909
2765,5910
2765,5911
2766,5912
2767,5913
2768,5914
2768,5915
2768,5916
2769,5917
2769,5918
2769,5919
2770,5920
2771,5921
2771,5922
2771,5923
2772,5924
2773,5925
2774,5926
2774,5927
2775,5927
2776,5926
2777,3908
2778,5931
2778,5932
2779,5933
2779,5934
2779,5935
2780,5936
2780,5937
2781,5938
2782,5938
2782,5940
2783,5938
2783,5942
2783,5943
2784,5938
2784,5945
2785,5946
2786,5947
2787,5948
2788,5949
2789,5950
2789,5951
2789,5952
2790,5953
2790,5954
2791,5953
2792,5956
2792,5927
2793,5958
2793,5959
2794,5960
2794,5961
2795,5962
2796,5963
2797,5964
2798,5965
2799,5966
2799,5965
2800,5966
2800,5969
2800,5965
2801,5971
2801,5972
2802,5973
2802,5974
2803,5975
2804,5976
2804,5975
2805,5978
2806,5979
2806,5980
2806,5981
2807,5982
2807,5983
2808,5984
2809,5985
2810,5986
2811,5987
2812,5988
2813,5971
2813,5990
2814,5991
2815,5992
2815,5991
2817,5994
2821,5995
2821,5996
2821,5997
2821,5998
2821,5999
2821,6000
2822,5996
2822,5999
2822,6003
2822,6004
2822,6005
2823,6006
2823,6007
2823,6008
2824,6009
2824,6010
2824,6011
2825,6012
2826,6013
2826,6014
2826,6015
2827,6016
2827,6017
2827,6018
2828,6019
2828,6020
2828,6021
2828,6022
2829,6023
2829,6024
2830,6025
2830,6026
2830,6027
2832,6028
2834,6029
2834,6030
2835,6031
2836,6032
2837,6033
2837,6034
2837,6035
2838,6036
2838,6037
2838,6038
2838,6039
2839,6040
2839,6041
2839,6042
2840,6043
2841,6044
2841,6045
2841,6046
2841,6047
2841,6048
2841,6049
2842,6050
2844,6051
2845,6052
2846,6053
2846,6054
2847,6055
2848,6056
2848,6057
2848,6058
2849,6059
2849,6060
2849,6061
2849,6062
2849,6063
2850,6064
2850,6065
2850,6066
2851,6067
2851,6068
2851,6064
2851,6070
2851,6071
2852,6072
2853,6073
2854,6074
2855,6075
2856,6076
2856,6064
2857,6078
2857,6079
2858,6080
2858,6081
2859,6082
2859,5674
2860,6084
2861,6085
2862,6086
2862,6087
2863,6088
2863,6089
2863,6090
2863,6091
2863,6092
2864,6093
2865,6094
2866,6095
2867,6096
2867,6097
2868,6098
2869,6099
2870,5946
2871,6101
2871,6102
2872,6103
2872,6104
2872,6105
2872,6106
2873,6107
2873,608
2874,6109
2874,6110
2874,6111
2875,6112
2876,6113
2877,6114
2877,6115
2877,6116
2879,6117
2879,6118
2879,6119
2879,5595
2879,6121
2880,6122
2880,6123
2881,6124
2882,6125
2882,6126
2883,6127
2883,6128
2883,6129
2884,6130
2885,6131
2886,6132
2886,6133
2886,6134
2886,6135
2887,5513
2887,6137
2887,6133
2888,6139
2889,6140
2889,6141
2890,6142
2890,6143
2890,6144
2890,6145
2891,6142
2891,6145
2892,6145
2892,6149
2892,6150
2893,6151
2893,6152
2894,6153
2894,6154
2895,6155
2895,6156
2895,6157
2895,6158
2895,6159
2895,6160
2896,6161
2896,6162
2897,6163
2897,6164
2898,6165
2898,6166
2899,6167
2899,6168
2900,6169
2900,6170
2900,6171
2901,6172
2901,6173
2902,6174
2902,6175
2903,6176
2903,6177
2904,6178
2904,6179
2904,6180
2905,6181
2905,6182
2905,1491
2907,6184
2907,6185
2907,6186
2908,6187
2908,6188
2908,6189
2908,6190
2908,6191
2913,6192
2913,6193
2914,6194
2914,6195
2914,6196
2914,6197
2915,6198
2915,6199
2915,6200
2915,6201
2916,6202
2916,6203
2916,6204
2916,6205
2916,6206
2917,6207
2918,6208
2918,6209
2919,6210
2919,6211
2919,6212
2919,6213
2919,6214
2919,6215
2919,6216
2919,6217
2920,6218
2920,6219
2920,6220
2921,6221
2921,6222
2922,6223
2923,6224
2924,6225
2924,6226
2925,6227
2925,6228
2925,6229
2926,6167
2926,6231
2927,6232
2928,6233
2928,6234
2928,6235
2928,6236
2929,6237
2929,6191
2929,6239
2929,6240
2929,6241
2929,6242
2929,6243
2929,6244
2930,6245
2930,6246
2932,6247
2933,6248
2934,6249
2934,6250
2936,6251
2937,6252
2937,6253
2937,6254
2937,6255
2937,6256
2939,6257
2939,6258
2939,6259
2939,6260
2939,509
2940,6257
2940,6263
2940,509
2941,6265
2942,6266
2942,6267
2942,6268
2942,6269
2942,6270
2942,6271
2943,6272
2943,6273
2943,6274
2944,6275
2944,6276
2944,6277
2944,6278
2944,6279
2944,6280
2944,6281
2944,6282
2944,6283
2945,6284
2945,6285
2945,6286
2945,6287
2945,6288
2945,6289
2946,6290
2946,6291
2946,6292
2946,6293
2946,6294
2946,6295
2947,6296
2947,6297
2947,6298
2947,6299
2947,6300
2947,6301
2947,6302
2948,6303
2948,6304
2949,6305
2949,6306
2949,6307
2949,6308
2950,6306
2951,6310
2951,6286
2951,6312
2952,6313
2952,6314
2952,6315
2953,6316
2953,6317
2953,6318
2954,6319
2954,6320
2955,6321
2955,6322
2955,6323
2956,6324
2956,6325
2956,6326
2956,6327
2956,6328
2956,6329
2957,6325
2957,6331
2957,6329
2958,6325
2958,6334
2958,6335
2958,6336
2958,6337
2958,6329
2959,6339
2959,6340
2959,6341
2959,6342
2959,6343
2959,6344
2960,6345
2960,6346
2960,6347
2961,6348
2961,6349
2963,6350
2963,6351
2963,6352
2964,6353
2964,6354
2965,6355
2965,6356
2966,6357
2967,6356
2967,6359
2968,6360
2968,3235
2969,6362
2970,6363
2970,1781
2970,6365
2970,6366
2970,6367
2971,6368
2971,6369
2971,6370
2972,6371
2972,6372
2972,6373
2972,6374
2973,6375
2973,6376
2973,6377
2974,6378
2975,6379
2975,6380
2976,6381
2976,6382
2976,6383
2976,6384
2976,6385
2976,6386
2976,6387
2976,6388
2976,6389
2976,6390
2976,6391
2976,6392
2977,6393
2977,6394
2977,6395
2978,6396
2978,6397
2979,6398
2979,6399
2979,6400
2979,6401
2980,6402
2980,6403
2980,6404
2981,6405
2981,6406
2981,6407
2982,6408
2982,6409
2982,6410
2982,6411
2982,6412
2982,6413
2983,6414
2983,6415
2983,6416
2984,6417
2984,6418
2984,6419
2985,6420
2985,6421
2985,6422
2985,6423
2985,6424
2986,6425
2987,6426
2988,6427
2988,6428
2989,6429
2990,6430
2991,6431
2991,6432
2991,6433
2992,6434
2993,6435
2994,6436
2994,6437
2994,6438
2994,6439
2995,6440
2996,6441
2997,6442
2997,6443
2998,6444
2999,6445
2999,6446
3000,6447
3001,1487
3002,6449
3002,6450
3002,6451
3002,6452
3003,6453
3004,6454
3004,6455
3005,6456
3006,6457
3006,6458
3006,6459
3007,6460
3007,6461
3008,6462
3009,6463
3009,6464
3009,6465
3009,6466
3010,6467
3010,6228
3010,6229
3011,6470
3011,6471
3011,6472
3011,6473
3012,6474
3012,6475
3012,6476
3013,6477
3013,6478
3013,6479
3013,6480
3014,6477
3014,6482
3014,6480
3015,6479
3015,6485
3016,6486
3017,6486
3018,6488
3027,6489
3027,6490
3027,6491
3027,6492
3027,6493
3027,6494
3027,6495
3027,6496
3027,6497
3028,6498
3028,6499
3028,6500
3028,6501
3028,6502
3029,6503
3030,6504
3030,6505
3031,6506
3031,6507
3031,6508
3031,6509
3031,6510
3031,6511
3031,6512
3031,6513
3032,6514
3032,6515
3033,6516
3033,6517
3034,6518
3035,6519
3035,6520
3037,6521
3037,6522
3037,1155
3037,6524
3038,6525
3038,6526
3038,6527
3038,6528
3039,6529
3039,6530
3039,6531
3039,6532
3039,6533
3039,6534
3040,6535
3041,6536
3041,6537
3042,6538
3042,6539
3042,6540
3042,6541
3043,6542
3044,1072
3044,6544
3045,6545
3045,6546
3045,6547
3045,1178
3047,6549
3047,6550
3047,6551
3047,6552
3047,6553
3047,6554
3047,6555
3047,6556
3047,6557
3048,6558
3048,6559
3049,6560
3049,6561
3050,6562
3050,6563
3052,6564
3053,6565
3053,6566
3053,6567
3054,6568
3054,6569
3055,6570
3056,6571
3057,6572
3057,6573
3058,6574
3059,6575
3059,5199
3060,6577
3060,5189
3060,6579
3060,5190
3060,5191
3061,6582
3062,6583
3062,6584
3063,6585
3063,6586
3063,6587
3063,6588
3064,6589
3064,6590
3065,6591
3066,6592
3066,6559
3067,6594
3068,6514
3068,6596
3068,6597
3068,6598
3068,6599
3069,6600
3069,6601
3070,6602
3070,6603
3070,6604
3071,6605
3071,6606
3071,6607
3072,6608
3073,6609
3074,6610
3075,6611
3075,6612
3076,6613
3077,6614
3077,6615
3077,6527
3078,6617
3078,6618
3078,247
3078,6620
3078,6621
3080,6622
3081,6623
3081,6624
3082,6625
3082,6613
3083,6495
3084,6628
3085,6629
3085,6630
3086,6631
3088,6632
3088,6633
3088,6634
3089,6635
3090,6636
3090,6637
3091,6638
3092,6639
3092,6640
3093,6641
3094,6642
3096,6643
3097,6644
3098,6645
3098,6646
3099,6647
3100,6648
3101,6649
3102,6650
3102,6651
3102,5097
3102,5098
3102,5100
3102,5101
3103,6656
3103,6624
3103,6658
3103,6659
3104,6660
3105,6661
3105,6662
3105,6663
3106,6664
3106,6665
3106,6666
3107,1155
3107,1158
3107,1159
3107,1157
3107,6671
3108,1080
3108,1082
3108,6674
3109,6675
3110,6676
3110,6677
3111,6678
3111,6679
3112,1665
3112,1666
3112,6682
3112,6683
3113,6684
3113,6685
3114,6686
3114,6687
3114,6688
3115,6689
3116,5175
3118,6579
3118,6692
3119,883
3119,885
3119,5927
3120,5927
3121,883
3121,885
3122,6699
3122,6700
3122,6701
3122,6702
3123,6703
3123,6704
3124,681
3124,682
3124,6707
3125,6708
3125,3388
3125,6710
3125,3389
3126,6712
3126,6713
3126,669
3126,6715
3127,6713
3127,669
3128,6718
3128,6719
3128,5235
3128,6721
3129,6722
3130,6723
3130,744
3131,6725
3131,6726
3132,6727
3133,4596
3137,6729
3137,6730
3137,6731
3138,6732
3138,6733
3139,6734
3139,6735
3139,513
3139,6737
3140,6738
3140,6739
3141,6740
3141,6741
3141,6742
3141,6743
3142,6744
3142,6745
3142,6746
3142,6747
3142,6748
3142,6749
3143,6750
3143,6751
3143,6752
3144,6753
3144,6754
3144,6755
3144,6756
3145,6757
3145,6758
3146,6759
3147,6760
3147,6761
3147,6762
3147,6763
3147,6764
3147,6765
3148,6757
3149,6757
3151,6768
3152,6769
3152,6770
3152,6771
3152,6772
3152,6773
3152,6774
3152,6775
3152,6776
3153,6777
3153,6778
3153,6779
3153,6780
3154,6781
3155,6782
3156,6783
3156,6784
3157,6785
3157,6786
3157,6787
3158,6788
3158,6789
3158,6790
3158,6791
3159,6792
3159,6793
3160,6794
3160,6795
3161,6796
3161,6797
3161,6798
3162,6799
3162,6800
3162,6801
3163,6802
3164,6803
3164,6804
3164,6805
3164,6806
3165,6807
3165,6808
3165,6809
3166,6810
3166,6811
3166,6812
3167,6813
3167,6814
3167,6815
3167,6816
3167,6817
3167,6818
3167,6819
3168,6820
3169,6821
3169,6822
3170,6823
3171,6824
3171,6825
3171,6826
3172,6827
3172,6828
3173,6829
3173,6830
3174,6831
3174,6832
3174,6833
3175,6834
3176,6835
3176,6836
3177,6837
3177,6838
3177,6839
3177,6840
3180,6841
3180,6842
3181,6843
3181,6844
3181,6845
3181,6846
3181,6847
3182,6848
3182,6849
3183,6850
3184,6851
3185,6852
3186,6853
3187,6854
3188,6855
3189,6856
3189,6857
3189,6858
3189,6859
3190,6860
3191,6861
3192,6862
3193,6863
3193,6864
3193,6865
3194,6866
3195,6867
3196,6868
3197,6869
3197,6870
3199,6871
3200,6872
3200,6873
3200,6874
3201,6875
3201,6876
3201,6877
3202,6878
3202,6879
3202,6880
3203,6881
3204,6882
3204,6883
3205,6884
3205,6885
3205,6886
3206,6887
3206,6888
3207,6889
3208,6890
3208,6891
3208,6892
3208,6893
3208,6894
3209,6895
3209,6896
3209,6897
3210,6898
3210,6899
3212,6900
3213,6901
3213,6902
3214,6903
3215,6904
3215,6905
3215,6906
3215,6907
3217,6908
3217,6909
3218,6910
3218,6911
3219,6912
3219,6913
3220,6914
3221,6915
3222,6916
3223,6917
3223,6918
3223,6919
3224,6920
3225,6921
3226,6922
3227,6923
3228,6924
3229,6901
3230,6926
3231,6927
3231,6928
3232,6929
3232,6930
3233,6931
3234,6932
3235,6933
3235,6934
3236,6935
3236,6936
3241,6937
3241,6938
3242,6939
3243,6940
3244,6941
3246,6942
3247,6943
3248,6944
3248,6945
3248,6946
3248,6947
3248,6948
3248,6949
3248,6950
3249,6951
3249,6952
3254,6953
3254,6954
3255,6955
3255,6956
3259,6955
3260,6958
3262,6959
3263,6960
3268,6961
3268,6962
3268,6963
3271,6964
3275,6965
3275,6966
3275,6967
3275,6968
3275,6969
3275,6970
3277,6971
3278,6972
3278,6973
3279,6974
3281,6975
3281,6976
3283,6977
3284,6978
3284,6979
3285,6980
3286,6981
3286,6982
3287,6983
3288,6984
3289,6985
3289,6986
3290,6897
3291,6988
3292,6989
3292,6990
3292,6976
3292,6992
3294,6973
3295,6973
3297,6995
3297,6996
3297,6997
3297,6998
3297,1416
3298,7000
3298,7001
3298,7002
3299,7003
3299,7004
3299,7005
3299,7006
3299,7007
3299,6976
3300,7009
3300,7010
3300,7011
3301,7012
3301,7013
3301,7014
3301,7015
3301,7016
3301,7017
3301,7018
3301,7019
3302,7020
3303,7021
3304,7022
3305,7023
3305,7024
3305,1010
3306,7026
3306,7027
3306,7028
3306,7029
3306,7030
3306,7031
3307,7032
3307,7033
3307,6144
3307,7035
3308,7036
3308,7037
3308,7038
3308,7039
3308,7040
3309,7041
3309,7038
3310,7043
3311,7044
3311,7045
3311,7046
3312,7047
3312,7048
3313,7049
3313,7050
3313,7051
3314,7052
3315,7053
3315,7054
3315,7055
3316,7056
3317,7057
3317,7058
3318,7059
3318,7060
3319,7061
3319,7062
3319,7063
3320,7064
3321,7065
3322,4616
3322,4617
3322,4618
3323,7069
3323,7070
3332,7071
3332,7072
3332,7073
3332,7074
3332,7075
3332,7076
3332,7077
3332,7078
3332,7079
3333,7080
3333,7081
3333,7082
3333,7083
3333,4688
3334,7085
3334,7086
3334,7087
3334,7088
3335,7089
3335,7090
3335,7091
3335,12
3337,7093
3338,7094
3338,7095
3339,7096
3339,7097
3339,7098
3341,7099
3342,7100
3343,7101
3344,7102
3345,7103
3346,7079
3346,7105
3346,7106
3346,7077
3346,7108
3346,7109
3347,7110
3347,7111
3347,7112
3347,7113
3348,7114
3348,7115
3348,7116
3348,7117
3349,7118
3349,7119
3349,7120
3349,7121
3350,7122
3350,7123
3350,7113
3350,7125
3351,7126
3351,7123
3351,7128
3351,7129
3352,7130
3353,7131
3354,7132
3355,6899
3356,7134
3359,7135
3359,7136
3359,7137
3360,7138
3360,7139
3360,7140
3361,7141
3361,7142
3361,7143
3361,7144
3361,7145
3361,7146
3361,7147
3362,7148
3362,7149
3362,7150
3362,7144
3364,7152
3364,7148
3364,7154
3364,7155
3364,7156
3364,7157
3365,6861
3366,7159
3366,7160
3366,7161
3366,7162
3366,7163
3367,7164
3367,7165
3367,7166
3368,7167
3368,7168
3369,7169
3370,7170
3371,7171
3372,7172
3372,7173
3372,7174
3372,7175
3372,7176
3373,7177
3373,7178
3374,7179
3375,7180
3375,7181
3376,7182
3377,7183
3378,7184
3379,6989
3379,7186
3379,7187
3379,7188
3379,7189
3380,7190
3380,7191
3381,7192
3382,7193
3382,7187
3382,7195
3382,7196
3382,7188
3382,7189
3383,7199
3383,7200
3384,7201
3384,7202
3384,7203
3384,7204
3385,7205
3385,7206
3385,7207
3385,7208
3385,7209
3387,7210
3395,7211
3395,7212
3395,7213
3395,7214
3396,7215
3396,7216
3396,7217
3397,7218
3397,7219
3397,7220
3398,7221
3398,7222
3398,7223
3399,7224
3399,7225
3400,7226
3400,7227
3400,7228
3401,7229
3401,7230
3401,6817
3401,7232
3401,7233
3402,7234
3402,6834
3402,7236
3402,7237
3402,7238
3403,7239
3403,7240
3403,6812
3404,7242
3404,7243
3405,7244
3405,7245
3405,7246
3405,7247
3405,7248
3406,7249
3406,7250
3406,7251
3406,7252
3406,7253
3406,7254
3407,7255
3407,7256
3407,7257
3408,7258
3408,7259
3408,7260
3408,7261
3408,7262
3409,7263
3409,7264
3409,7265
3409,7260
3410,7267
3411,7268
3411,7269
3411,7270
3411,7271
3411,7272
3412,7273
3412,7274
3413,7275
3413,7276
3413,7277
3414,7278
3414,7279
3414,7280
3417,7281
3418,7282
3418,7283
3418,7284
3418,7285
3418,7286
3418,7287
3421,7288
3422,7289
3422,7290
3422,7291
3422,5050
3422,7293
3422,5051
3422,7295
3423,7296
3423,7297
3423,7298
3426,7299
3426,7300
3427,7301
3427,7302
3429,7303
3430,7304
3430,7284
3430,7285
3431,7307
3432,7308
3433,7309
3434,7310
3434,7311
3435,7312
3435,7313
3436,7314
3437,7315
3438,7316
3439,7316
3440,7318
3440,7319
3440,7320
3441,7321
3441,7322
3441,7323
3441,7324
3441,7325
3441,7326
3442,7327
3443,7328
3444,7329
3445,4883
3445,7331
3445,7332
3446,7333
3447,7334
3447,7335
3447,7336
3448,7337
3448,7338
3449,4103
3449,4097
3449,7341
3449,7342
3449,7343
3450,7344
3451,7345
3452,7346
3455,7347
3455,7348
3456,7349
3457,7350
3458,7351
3458,7352
3459,7353
3459,7354
3460,6103
3460,6104
3460,7357
3461,7358
3461,6996
3461,6997
3461,6998
3461,1416
3462,7363
3462,7364
3462,5118
3462,7366
3462,7367
3462,7368
3462,1244
3463,7370
3463,7371
3464,7372
3464,7373
3464,7374
3464,7375
3465,6106
3465,7377
3466,509
3466,7379
3467,7380
3468,7381
3468,7382
3468,7383
3468,7384
3469,7385
3469,7037
3469,7038
3469,7040
3470,7041
3471,7390
3471,7391
3471,7392
3471,7393
3471,7394
3472,7395
3472,7396
3472,7397
3472,7398
3473,7399
3474,7400
3474,7401
3474,7402
3475,7403
3475,7404
3476,7405
3476,7406
3476,7407
3477,7408
3478,7409
3478,7410
3478,7411
3478,7412
3478,7413
3478,7414
3479,7415
3479,7416
3480,5188
3481,6445
3481,6446
3482,7293
3482,7295
3483,7422
3483,7423
3483,7424
3483,7425
3484,7426
3484,7427
3485,7428
3486,7429
3486,7430
3486,7431
3486,6740
3486,6741
3486,6742
3486,7435
3487,7436
3492,7437
3493,7438
3493,7439
3493,7440
3493,7441
3494,7442
3494,7443
3495,7444
3496,7445
3496,7446
3497,7447
3497,7448
3498,7449
3498,4832
3498,7451
3498,7452
3498,7453
3498,7454
3499,7455
3499,7456
3500,7457
3501,7458
3502,7459
3502,7460
3502,7461
3502,7462
3503,7463
3504,7464
3504,7465
3504,7466
3504,1491
3505,7468
3506,5628
3506,7470
3508,7471
3508,7472
3508,7473
3508,7474
3509,7475
3510,7476
3511,7477
3512,7478
3513,7479
3514,7480
3514,7481
3515,7482
3515,7483
3517,7484
3517,1416
3517,6047
3518,7487
3518,7488
3518,7489
3518,7490
3518,7491
3519,7492
3519,7493
3520,7494
3520,7495
3522,5847
3522,5846
3522,5848
3523,7499
3524,7500
3524,7501
3524,7502
3524,7503
3525,7399
3526,7505
